ID,Name,Description,Category,Flow type,CAS number,Chem. formula,Reference flow property
5fc4af57-e838-497b-ad86-7cd11b775e7e,BENZYL BENZOATE,,Elementary flows/Emission to soil/unspecified,elementary,000120-51-4,,Mass
b07e1052-20e2-3644-afaa-f6b85ab1a22e,Benzyl benzoate,,"Elementary flows/Emission to water/ground water, long-term",elementary,000120-51-4,,Mass
3979e997-9023-302b-a3ee-58eaa4ecd3af,Benzyl benzoate,,Elementary flows/Emission to water/unspecified,elementary,000120-51-4,,Mass
8bc235c5-60ba-39bc-b665-4011c7193496,Benzyl benzoate,,Elementary flows/Emission to water/ocean,elementary,000120-51-4,,Mass
dcc3ade7-7759-3be3-bcee-075b99f1cf48,Benzyl benzoate,,Elementary flows/Emission to air/low population density,elementary,000120-51-4,,Mass
7c24c0f4-cfc4-3503-bb49-adb2412cb4e3,Benzyl benzoate,,Elementary flows/Emission to air/unspecified,elementary,000120-51-4,,Mass
deca4700-cafb-39c0-a12d-5f49dfa1d0de,Benzyl benzoate,,Elementary flows/Emission to water/river,elementary,000120-51-4,,Mass
b8b32f75-11ee-36b3-9b7d-ad119df69538,Benzyl benzoate,,"Elementary flows/Emission to air/low population density, long-term",elementary,000120-51-4,,Mass
67e1333d-92f9-3cce-825c-062576d94792,Benzyl benzoate,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000120-51-4,,Mass
cc4cbb3c-36ba-4e03-b337-c8d572a94845,Benzyl chloride,,Elementary flows/Emission to soil/industrial,elementary,000100-44-7,C7H7Cl,Mass
51201250-2d64-4e73-a759-8a9c6ab22a80,Benzyl chloride,,"Elementary flows/Emission to water/fresh water, long-term",elementary,000100-44-7,,Mass
9ba040a0-e7db-4596-85ef-b354dc513dc7,Benzyl chloride,,Elementary flows/Emission to soil/agricultural,elementary,000100-44-7,,Mass
9902a6ee-8441-4613-91c4-4aa68903302f,Benzyl chloride,,Elementary flows/Emission to water/unspecified,elementary,000100-44-7,,Mass
8e10ff53-9d32-492b-a86a-9ffdad3a64c4,Benzyl chloride,,Elementary flows/Emission to water/fossil-,elementary,000100-44-7,C7H7Cl,Mass
3f719401-b7c5-4be3-ad66-9aba1df1e7b6,Benzyl chloride,,Elementary flows/Emission to air/low population density,elementary,000100-44-7,C7H7Cl,Mass
20507616-d0d2-444d-a241-9d9bd87e80aa,Benzyl chloride,,Elementary flows/Emission to water/ground water,elementary,000100-44-7,,Mass
23143e26-eb54-4ab8-a39a-78b0f15e7b7b,Benzyl chloride,,Elementary flows/Emission to water/lake,elementary,000100-44-7,,Mass
abf00317-eec4-4931-83dd-8dff3b7b5d40,Benzyl chloride,,Elementary flows/Emission to soil/forestry,elementary,000100-44-7,C7H7Cl,Mass
120c322e-3a2c-3cb3-a7ec-2567f87999f7,Benzyl chloride,,Elementary flows/Emission to air/indoor,elementary,000100-44-7,,Mass
5447439a-effe-4618-b4b4-4f176eed8ce9,Benzyl chloride,,"Elementary flows/Emission to water/river, long-term",elementary,000100-44-7,,Mass
4e519201-34e5-4b32-8319-bb0dba8202ca,Benzyl chloride,,Elementary flows/Emission to air/high population density,elementary,000100-44-7,C7H7Cl,Mass
d59c6665-aa67-4012-94aa-fc5f85279a7a,Benzyl chloride,,"Elementary flows/Emission to water/ground water, long-term",elementary,000100-44-7,,Mass
a87b678b-4445-4707-aa9c-792d5ca64bcb,Benzyl chloride,,Elementary flows/Emission to air/unspecified,elementary,000100-44-7,C7H7Cl,Mass
f6257606-96c5-4663-8b3d-993c77d05dff,Benzyl chloride,,Elementary flows/Emission to water/fresh water,elementary,000100-44-7,,Mass
49f999ff-d0c1-4273-a229-f7bd8db843d9,Benzyl chloride,,Elementary flows/Emission to soil/unspecified,elementary,000100-44-7,C7H7Cl,Mass
7cfa5ce0-5fcb-478d-84db-47bf1b2e5e2a,Benzyl chloride,,Elementary flows/Emission to water/ocean,elementary,000100-44-7,C7H7Cl,Mass
57c7e238-f705-4d41-93be-ae6c4e442283,Benzyl chloride,,"Elementary flows/Emission to air/low population density, long-term",elementary,000100-44-7,,Mass
4b77bfe7-811e-4d8c-95f5-43235db4e885,Benzyl chloride,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000100-44-7,,Mass
8444f6a1-913b-44d8-8e9a-0706aa70da84,Benzyl chloride,,Elementary flows/Emission to water/river,elementary,000100-44-7,,Mass
a77d862a-6d99-3443-897e-e91ed25bd7b6,Benzyl methacrylate,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,002495-37-6,,Mass
5475b527-18e0-330f-9ae3-8ab873058fcc,Benzyl methacrylate,,Elementary flows/Emission to soil/industrial,elementary,002495-37-6,,Mass
221ccabf-219d-39a0-9587-349e4ff951f2,Benzyl methacrylate,,Elementary flows/Emission to air/low population density,elementary,002495-37-6,,Mass
d5fe9902-3d70-3163-a507-20b22dd6b633,Benzyl methacrylate,,Elementary flows/Emission to soil/forestry,elementary,002495-37-6,,Mass
9a2ba5ae-d25b-3b4f-b764-39dc5bdd8da9,Benzyl methacrylate,,Elementary flows/Emission to water/ocean,elementary,002495-37-6,,Mass
6382eea1-e7b2-3bdf-9908-432702365b65,Benzyl methacrylate,,"Elementary flows/Emission to air/low population density, long-term",elementary,002495-37-6,,Mass
1c6c2897-24f4-4806-8fcd-9a31f09f39a0,BENZYL METHACRYLATE,,Elementary flows/Emission to soil/unspecified,elementary,002495-37-6,,Mass
0b42cc25-e783-3c65-9662-bdac6ecd1b2b,Benzyl methacrylate,,Elementary flows/Emission to air/unspecified,elementary,002495-37-6,,Mass
5cc73181-0633-3707-ad78-cacd55a546f4,Benzyl methacrylate,,Elementary flows/Emission to water/unspecified,elementary,002495-37-6,,Mass
e7c47ddc-477a-39e1-88fa-e5f68664d701,Benzyl methacrylate,,Elementary flows/Emission to soil/agricultural,elementary,002495-37-6,,Mass
b5733e85-75ab-3554-8153-718ace695242,Benzyl methacrylate,,Elementary flows/Emission to water/river,elementary,002495-37-6,,Mass
51893974-37b2-3885-9e8d-d631fc5df2b8,Benzyl methacrylate,,Elementary flows/Emission to air/indoor,elementary,002495-37-6,,Mass
607627fd-1643-3f20-8382-e73689856554,Benzyl methacrylate,,"Elementary flows/Emission to water/ground water, long-term",elementary,002495-37-6,,Mass
94118034-205f-3434-bc4e-f903dda557aa,Benzyl methacrylate,,Elementary flows/Emission to air/high population density,elementary,002495-37-6,,Mass
7ce0fbb9-582d-3f43-8aa5-67903c9fb5f8,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to air/indoor,elementary,000056-93-9,,Mass
d05121b8-7e9e-36c3-8b71-9bc54de90253,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000056-93-9,,Mass
92cdf455-dbd1-3581-b70e-3cea49810918,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to water/unspecified,elementary,000056-93-9,,Mass
f63afb7f-bf9d-3976-b99d-e8dec118f36a,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to soil/agricultural,elementary,000056-93-9,,Mass
8f1afe0d-c867-442c-8c6d-7d250db4a2b6,BENZYL TRIMETHYL AMMONIUM CHLORIDE,,Elementary flows/Emission to soil/unspecified,elementary,000056-93-9,,Mass
357cf22d-6ae5-3203-92a0-0d8da0096d47,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to air/unspecified,elementary,000056-93-9,,Mass
5d567e7e-27d6-35c2-825f-b540485d5a07,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to water/river,elementary,000056-93-9,,Mass
c04bafb0-9f08-3586-af61-03b5e0a882bd,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to air/high population density,elementary,000056-93-9,,Mass
efeca9fe-d77e-33b8-8ed7-6efbaad52381,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to water/ocean,elementary,000056-93-9,,Mass
c5a48944-f2c1-3993-937e-c137c9b4381d,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to soil/forestry,elementary,000056-93-9,,Mass
193c296c-235e-335f-b39c-eb00e954da8e,Benzyl trimethyl ammonium chloride,,"Elementary flows/Emission to air/low population density, long-term",elementary,000056-93-9,,Mass
32b5469b-328f-3792-850a-d6dafa8586d1,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to soil/industrial,elementary,000056-93-9,,Mass
27ae6a43-c7c8-317a-8eee-72035a24f79d,Benzyl trimethyl ammonium chloride,,Elementary flows/Emission to air/low population density,elementary,000056-93-9,,Mass
47c9b293-accd-35f3-867f-bcac4ecacd8a,Benzyl trimethyl ammonium chloride,,"Elementary flows/Emission to water/ground water, long-term",elementary,000056-93-9,,Mass
a1691cd2-78ba-3ab4-930c-de894aa9b070,Benzylamine,,"Elementary flows/Emission to air/low population density, long-term",elementary,000100-46-9,,Mass
bda622ac-064f-3cbe-ac48-b57157ca5b63,Benzylamine,,Elementary flows/Emission to soil/forestry,elementary,000100-46-9,,Mass
4811a54f-898b-384d-9584-b6ff740bf601,Benzylamine,,Elementary flows/Emission to air/indoor,elementary,000100-46-9,,Mass
c69b688e-8b9d-334e-b1d4-ede659c858ed,Benzylamine,,Elementary flows/Emission to water/ocean,elementary,000100-46-9,,Mass
67270424-b636-399f-8132-65e7de445412,Benzylamine,,Elementary flows/Emission to air/low population density,elementary,000100-46-9,,Mass
98cdd0b4-a73a-4dc5-b3e2-a495762956c9,BENZYLAMINE,,Elementary flows/Emission to soil/unspecified,elementary,000100-46-9,,Mass
73f0c383-6f25-36a4-9f1e-15a07979506d,Benzylamine,,Elementary flows/Emission to water/unspecified,elementary,000100-46-9,,Mass
aaec70bf-7f91-3097-b7d3-6352fee170b2,Benzylamine,,Elementary flows/Emission to air/unspecified,elementary,000100-46-9,,Mass
ddca2dc4-daf7-3d40-8008-dea9ba4cc692,Benzylamine,,Elementary flows/Emission to air/high population density,elementary,000100-46-9,,Mass
b0d4ebba-d4e4-33c1-b16c-5440e43131b3,Benzylamine,,"Elementary flows/Emission to water/ground water, long-term",elementary,000100-46-9,,Mass
cae8d7f3-cfac-30f9-bfae-1e1da2a54f0b,Benzylamine,,Elementary flows/Emission to soil/agricultural,elementary,000100-46-9,,Mass
4fa3e95f-b7a6-3e99-8549-c285089918d0,Benzylamine,,Elementary flows/Emission to soil/industrial,elementary,000100-46-9,,Mass
25420b1d-8f5f-3572-b93d-4e9408eda32e,Benzylamine,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000100-46-9,,Mass
d6422cb8-2f1d-3cb6-a7b2-20aedc498eeb,Benzylamine,,Elementary flows/Emission to water/river,elementary,000100-46-9,,Mass
fa0dc6b2-c882-33f9-b7b4-f92088c852dd,Benzylisothiocyanate,,"Elementary flows/Emission to water/ground water, long-term",elementary,000622-78-6,,Mass
1b675447-c899-3fbd-93cd-2220d7fbcace,Benzylisothiocyanate,,Elementary flows/Emission to air/low population density,elementary,000622-78-6,,Mass
d955fc4f-fdd8-3c77-ac0b-e96efe0d661d,Benzylisothiocyanate,,"Elementary flows/Emission to air/low population density, long-term",elementary,000622-78-6,,Mass
035ccace-14b7-3c97-92f5-fdb33506b366,Benzylisothiocyanate,,Elementary flows/Emission to water/unspecified,elementary,000622-78-6,,Mass
b622ee4d-926e-347c-ae52-24d3b677a3cb,Benzylisothiocyanate,,Elementary flows/Emission to air/indoor,elementary,000622-78-6,,Mass
31d90b4d-4115-4e8c-98a4-8b1f648760ec,BENZYLISOTHIOCYANATE,,Elementary flows/Emission to soil/unspecified,elementary,000622-78-6,,Mass
fc152679-0a27-30e2-a98b-c412daa84dcd,Benzylisothiocyanate,,Elementary flows/Emission to water/ocean,elementary,000622-78-6,,Mass
efbf6575-afe6-3324-ba25-af21af464fb6,Benzylisothiocyanate,,Elementary flows/Emission to air/high population density,elementary,000622-78-6,,Mass
d372ac4c-f07d-3f4b-9fca-fc640fb15e08,Benzylisothiocyanate,,Elementary flows/Emission to water/river,elementary,000622-78-6,,Mass
fb8c1e41-428a-37e4-9c40-62d2e6bbd4b0,Benzylisothiocyanate,,Elementary flows/Emission to soil/forestry,elementary,000622-78-6,,Mass
d46e50c5-40da-3882-ad99-bf37716c5f5b,Benzylisothiocyanate,,Elementary flows/Emission to soil/industrial,elementary,000622-78-6,,Mass
8de09c2e-3906-3afa-b7bf-2a48e8575d3f,Benzylisothiocyanate,,Elementary flows/Emission to soil/agricultural,elementary,000622-78-6,,Mass
3797fac8-6ae3-35c3-8f31-8e35163c007d,Benzylisothiocyanate,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000622-78-6,,Mass
4f15f4f5-389f-31d2-912b-4e5e6488ff13,Benzylisothiocyanate,,Elementary flows/Emission to air/unspecified,elementary,000622-78-6,,Mass
dd5f332e-3dd9-34f3-99c3-b4590e87cff1,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to soil/agricultural,elementary,000607-81-8,,Mass
d537be9c-0208-3972-820a-62ed2652e2f0,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to air/indoor,elementary,000607-81-8,,Mass
3d99a31c-484d-3dc8-97df-afd92330b6fd,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000607-81-8,,Mass
a0875a48-b0ac-3837-9680-bacf9b9543ba,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to air/high population density,elementary,000607-81-8,,Mass
31a0f501-4fdf-3e9e-aaf7-c7490f82632b,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to water/ocean,elementary,000607-81-8,,Mass
9b29d21b-5fc9-302b-bb27-31b4a0138b9b,"Benzylmalonic acid, diethyl ester",,"Elementary flows/Emission to air/low population density, long-term",elementary,000607-81-8,,Mass
51ab5e05-4b92-3d64-b6fe-3febd6385e94,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to soil/industrial,elementary,000607-81-8,,Mass
a1c25345-3cf3-36da-9465-931c9bb1d026,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to water/unspecified,elementary,000607-81-8,,Mass
665d0a17-3530-3d17-bf4d-6580456b4ef2,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to water/river,elementary,000607-81-8,,Mass
5b0a5322-9e31-3c8f-b153-afd72e3761f9,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to soil/forestry,elementary,000607-81-8,,Mass
4526911f-b800-32cd-852e-6015a18884dd,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to air/unspecified,elementary,000607-81-8,,Mass
2932c9a5-3ed9-4a04-876c-f1f022192aba,"BENZYLMALONIC ACID, DIETHYL ESTER",,Elementary flows/Emission to soil/unspecified,elementary,000607-81-8,,Mass
146022b6-60b1-3104-a233-98540769043b,"Benzylmalonic acid, diethyl ester",,"Elementary flows/Emission to water/ground water, long-term",elementary,000607-81-8,,Mass
9ba7199e-b4d8-3ded-993f-ef1253840289,"Benzylmalonic acid, diethyl ester",,Elementary flows/Emission to air/low population density,elementary,000607-81-8,,Mass
7a1542d1-9fe2-3145-89aa-16bf8c8de105,Benzylthiocyanate,,Elementary flows/Emission to soil/unspecified,elementary,003012-37-1,,Mass
c19865ee-18c6-33b7-8ec1-82f4a5d0cc7d,Benzylthiocyanate,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,003012-37-1,,Mass
99790f25-cfd4-3329-8a55-70a7cfe61ceb,Benzylthiocyanate,,Elementary flows/Emission to air/unspecified,elementary,003012-37-1,,Mass
7538b147-d103-333b-8c4d-a73d30bd9af1,Benzylthiocyanate,,Elementary flows/Emission to water/unspecified,elementary,003012-37-1,,Mass
dab71684-ff0b-31cb-9ddb-ebfbd22956ef,Benzylthiocyanate,,Elementary flows/Emission to water/ocean,elementary,003012-37-1,,Mass
1593aba6-68a2-3360-8406-3cb54ecb5dbe,Benzylthiocyanate,,Elementary flows/Emission to air/indoor,elementary,003012-37-1,,Mass
df365c23-b52d-3e23-8fcb-d072771d45d2,Benzylthiocyanate,,Elementary flows/Emission to air/high population density,elementary,003012-37-1,,Mass
9089ce41-fff8-3211-9c2c-cf80868f38f6,Benzylthiocyanate,,"Elementary flows/Emission to air/low population density, long-term",elementary,003012-37-1,,Mass
6fee8f06-6b7e-3298-a5dd-a55797076436,Benzylthiocyanate,,Elementary flows/Emission to soil/agricultural,elementary,003012-37-1,,Mass
44941df1-1ea3-3eb1-af87-54b24de3224f,Benzylthiocyanate,,Elementary flows/Emission to air/low population density,elementary,003012-37-1,,Mass
dabf63fb-795b-4dfd-b098-1221ba83b4ad,Bertrandite,,Elementary flows/Resource/unspecified,elementary,,,Mass
68f7bc03-0665-55a1-bd99-96530eab30e2,Beryllium,"EcoSpold 2 elementary exchange, ID = 68f7bc03-0665-55a1-bd99-96530eab30e2",Elementary flows/Resource/in ground,elementary,7440-41-7,Be,Mass
dadc2558-4c6e-3974-b417-ab28729ac13a,Beryllium compounds,,Elementary flows/Emission to soil/agricultural,elementary,,,Mass
179e2fd6-499c-3564-9c46-a9dd9efdcbf8,Beryllium compounds,,Elementary flows/Emission to air/low population density,elementary,,,Mass
6b8d5afb-9c5d-4bff-bcab-f5c627d0e965,Beryllium compounds,,Elementary flows/Emission to soil/industrial,elementary,,,Mass
fd3ac8a9-774f-3a58-a810-79a8972ae860,Beryllium compounds,,Elementary flows/Emission to soil/unspecified,elementary,,,Mass
21805997-ff5f-4d10-9953-2e745ee38ae9,Beryllium compounds,,Elementary flows/Emission to air/unspecified,elementary,,,Mass
9066c6c5-8f23-4752-b8a4-670b10cf23a9,Beryllium compounds,,Elementary flows/Emission to soil/forestry,elementary,,,Mass
38e14c93-593e-4da3-953e-c0a886db3dd3,Beryllium compounds,,Elementary flows/Emission to water/unspecified,elementary,,,Mass
ebd994c3-fde3-3dce-9ed6-bbd4901c0ced,Beryllium compounds,,Elementary flows/Emission to water/ocean,elementary,,,Mass
7c31b860-0489-3bff-836a-3d14f297b27b,Beryllium compounds,,Elementary flows/Emission to air/high population density,elementary,,,Mass
19e97bd6-d0ae-4208-bd77-d58e5d46d827,Beryllium II,"EcoSpold 2 elementary exchange, ID = 19e97bd6-d0ae-4208-bd77-d58e5d46d827",Elementary flows/Emission to air/high population density,elementary,22537-20-8,Be+2,Mass
6158a2f1-4da0-4930-8a0f-17cc32ad842f,Beryllium II,,Elementary flows/Emission to water/river,elementary,007440-41-7,Be,Mass
5457df7d-0461-407c-9f09-0338dbff77ef,Beryllium II,"EcoSpold 2 elementary exchange, ID = 5457df7d-0461-407c-9f09-0338dbff77ef","Elementary flows/Emission to air/low population density, long-term",elementary,22537-20-8,Be+2,Mass
20557d93-2b1c-49b5-b6c0-3528a8bbc307,Beryllium II,"EcoSpold 2 elementary exchange, ID = 20557d93-2b1c-49b5-b6c0-3528a8bbc307",Elementary flows/Emission to air/unspecified,elementary,22537-20-8,Be+2,Mass
24e0a9cb-a789-46e2-a25c-0278a90d67e5,Beryllium II,"EcoSpold 2 elementary exchange, ID = 24e0a9cb-a789-46e2-a25c-0278a90d67e5","Elementary flows/Emission to water/ground water, long-term",elementary,22537-20-8,Be+2,Mass
ffde7d2d-3452-467c-affc-61bc9dde64c6,Beryllium II,,"Elementary flows/Emission to water/river, long-term",elementary,007440-41-7,Be,Mass
ea1ad570-2801-4561-83df-2ebbf60387ff,Beryllium II,,Elementary flows/Resource/unspecified,elementary,007440-41-7,,Mass
718c569c-39d3-475d-b76c-c6ea6cb3701b,Beryllium II,,"Elementary flows/Emission to water/fresh water, long-term",elementary,007440-41-7,Be,Mass
1499beff-e008-4efa-9e47-0f6095b0ffc4,Beryllium II,,Elementary flows/Emission to water/lake,elementary,007440-41-7,Be,Mass
85c40d9a-cbf0-44f0-a9a2-5b1edee4055a,Beryllium II,"EcoSpold 2 elementary exchange, ID = 85c40d9a-cbf0-44f0-a9a2-5b1edee4055a",Elementary flows/Emission to soil/forestry,elementary,22537-20-8,Be+2,Mass
276e755c-ed57-466a-b555-4658c791f385,Beryllium II,"EcoSpold 2 elementary exchange, ID = 276e755c-ed57-466a-b555-4658c791f385",Elementary flows/Emission to water/surface water,elementary,22537-20-8,Be+2,Mass
162b7095-c497-4b3c-a290-01ebe4bc9a08,Beryllium II,"EcoSpold 2 elementary exchange, ID = 162b7095-c497-4b3c-a290-01ebe4bc9a08",Elementary flows/Emission to soil/agricultural,elementary,22537-20-8,Be+2,Mass
eb80c206-f7c4-4765-9b22-b61dcdb6f0be,Beryllium II,,Elementary flows/Emission to water/fossil-,elementary,007440-41-7,Be,Mass
b4da1495-2556-46e0-a4d4-a8c9cc75014e,Beryllium II,,Elementary flows/Resource/in ground,elementary,007440-41-7,,Mass
ea046ae5-11db-3a6e-82d9-a7c110b8ebc7,Beryllium II,,Elementary flows/Emission to air/indoor,elementary,007440-41-7,,Mass
a2b3bbb7-53ec-44e5-a184-9689f356235b,Beryllium II,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,007440-41-7,Be,Mass
fa89c354-2263-4ed2-ac56-99946be5c665,Beryllium II,"EcoSpold 2 elementary exchange, ID = fa89c354-2263-4ed2-ac56-99946be5c665",Elementary flows/Emission to water/ground water,elementary,22537-20-8,Be+2,Mass
04512c78-0228-4291-8c4d-7e64b6ad670c,Beryllium II,,Elementary flows/Emission to water/fresh water,elementary,007440-41-7,Be,Mass
5d4b497b-d265-42d1-a41a-113785a6d694,Beryllium II,"EcoSpold 2 elementary exchange, ID = 5d4b497b-d265-42d1-a41a-113785a6d694",Elementary flows/Emission to air/low population density,elementary,22537-20-8,Be+2,Mass
dbf49708-ee0c-44f2-8662-5edd89ad472b,Beryllium II,"EcoSpold 2 elementary exchange, ID = dbf49708-ee0c-44f2-8662-5edd89ad472b",Elementary flows/Emission to soil/unspecified,elementary,22537-20-8,Be+2,Mass
